file_id,algorithm_name,variation_id,operation_label,crypto_type,xor_ops,shift_ops,add_ops,mul_ops,branch_ops,loop_ops,memory_access,bitwise_ops,entropy,bitFlipDensity,cyclomaticComplexity,basicBlocks,constantOccurrence,stringReferences,apiCalls,codeSize,dataSegmentSize,stackUsage,has_sbox,has_permutation,has_rounds,key_schedule,bitwise_heavy,arithmetic_heavy,is_proprietary
crypto_9_441,LayeredXOR,441,Encryption,BlockCipher,10,5,13,3,15,2,35,47,3.2486,0.6810,49,17,19,0,5,1287,328,250,0,0,1,1,0,0,1
crypto_9_442,LayeredXOR,442,Encryption,BlockCipher,23,22,32,26,14,8,72,33,3.6351,0.6820,48,20,20,1,3,2246,345,269,0,0,1,1,0,1,1
crypto_9_443,LayeredXOR,443,Encryption,BlockCipher,36,39,51,14,13,14,49,19,4.0905,0.6830,47,23,21,2,16,1157,362,288,0,0,1,1,1,1,1
crypto_9_444,LayeredXOR,444,Encryption,BlockCipher,49,16,25,37,12,20,26,60,4.2007,0.6840,46,26,22,3,14,2116,379,307,0,0,1,1,1,1,1
crypto_9_445,LayeredXOR,445,Encryption,BlockCipher,12,33,44,25,11,26,63,46,3.8689,0.6850,45,29,23,4,12,1027,396,326,0,0,1,1,1,1,1
crypto_9_446,LayeredXOR,446,Encryption,BlockCipher,25,10,18,13,10,7,40,32,3.4048,0.6860,44,32,24,5,10,1986,413,345,0,0,1,1,0,0,1
crypto_9_447,LayeredXOR,447,Encryption,BlockCipher,38,27,37,36,9,13,17,18,3.2397,0.6870,43,35,25,6,8,897,430,364,0,0,1,1,1,1,1
crypto_9_448,LayeredXOR,448,Encryption,BlockCipher,51,44,11,24,8,19,54,59,3.5300,0.6880,42,38,26,7,6,1856,447,383,0,0,1,1,1,0,1
crypto_9_449,LayeredXOR,449,Encryption,BlockCipher,14,21,30,12,7,25,31,45,4.0133,0.6890,41,41,27,8,4,767,464,402,0,0,1,1,0,0,1
crypto_9_450,LayeredXOR,450,Encryption,BlockCipher,27,38,49,35,6,6,68,31,4.2500,0.6400,40,44,28,9,17,1726,481,421,0,0,1,1,1,1,1
crypto_9_451,LayeredXOR,451,Encryption,BlockCipher,40,15,23,23,5,12,45,17,4.0270,0.6410,39,47,29,0,15,637,498,440,0,0,1,1,0,0,1
crypto_9_452,LayeredXOR,452,Encryption,BlockCipher,53,32,42,11,34,18,22,58,3.5539,0.6420,38,50,30,1,13,1596,515,459,0,0,1,1,1,1,1
crypto_9_453,LayeredXOR,453,Encryption,BlockCipher,16,9,16,34,33,24,59,44,3.2703,0.6430,37,53,31,2,11,507,532,478,0,0,1,1,0,0,1
crypto_9_454,LayeredXOR,454,Encryption,BlockCipher,29,26,35,22,32,5,36,30,3.4416,0.6440,36,56,32,3,9,1466,549,497,0,0,1,1,1,1,1
crypto_9_455,LayeredXOR,455,Encryption,BlockCipher,42,43,9,10,31,11,73,16,3.9148,0.6450,35,59,33,4,7,377,566,516,0,0,1,1,1,0,1
crypto_9_456,LayeredXOR,456,Encryption,BlockCipher,55,20,28,33,30,17,50,57,4.2595,0.6460,34,62,34,5,5,1336,71,535,0,0,1,1,1,1,1
crypto_9_457,LayeredXOR,457,Encryption,BlockCipher,18,37,47,21,29,23,27,43,4.1634,0.6470,33,65,5,6,3,2295,88,554,0,0,1,1,1,1,1
crypto_9_458,LayeredXOR,458,Encryption,BlockCipher,31,14,21,9,28,4,64,29,3.7194,0.6480,32,68,6,7,16,1206,105,573,0,0,1,1,0,0,1
crypto_9_459,LayeredXOR,459,Encryption,BlockCipher,44,31,40,32,27,10,41,15,3.3403,0.6490,31,71,7,8,14,2165,122,592,0,0,1,1,1,1,1
crypto_9_460,LayeredXOR,460,Encryption,BlockCipher,57,8,14,20,26,16,18,56,3.3793,0.6500,30,74,8,9,12,1076,139,611,0,0,1,1,1,0,1
crypto_9_461,LayeredXOR,461,Encryption,BlockCipher,20,25,33,8,25,22,55,42,3.8051,0.6510,29,17,9,0,10,2035,156,630,0,0,1,1,1,0,1
crypto_9_462,LayeredXOR,462,Encryption,BlockCipher,33,42,52,31,24,3,32,28,4.2308,0.6520,28,20,10,1,8,946,173,649,0,0,1,1,1,1,1
crypto_9_463,LayeredXOR,463,Encryption,BlockCipher,46,19,26,19,23,9,69,14,4.2696,0.6530,27,23,11,2,6,1905,190,668,0,0,1,1,0,0,1
crypto_9_464,LayeredXOR,464,Encryption,BlockCipher,59,36,45,7,22,15,46,55,3.8905,0.6540,26,26,12,3,4,816,207,687,0,0,1,1,1,1,1
crypto_9_465,LayeredXOR,465,Encryption,BlockCipher,22,13,19,30,21,21,23,41,3.4466,0.6550,25,29,13,4,17,1775,224,706,0,0,1,1,0,0,1
crypto_9_466,LayeredXOR,466,Encryption,BlockCipher,35,30,38,18,20,2,60,27,3.3506,0.6560,24,32,14,5,15,686,241,725,0,0,1,1,1,1,1
crypto_9_467,LayeredXOR,467,Encryption,BlockCipher,48,7,12,6,19,8,37,13,3.6954,0.6570,23,35,15,6,13,1645,258,744,0,0,1,1,0,0,1
crypto_9_468,LayeredXOR,468,Encryption,BlockCipher,11,24,31,29,18,14,74,54,4.1685,0.6580,22,38,16,7,11,556,275,763,0,0,1,1,1,1,1
crypto_9_469,LayeredXOR,469,Encryption,BlockCipher,24,41,50,17,17,20,51,40,4.3397,0.6590,21,41,17,8,9,1515,292,782,0,0,1,1,1,1,1
crypto_9_470,LayeredXOR,470,Encryption,BlockCipher,37,18,24,5,16,26,28,26,4.0560,0.6600,20,44,18,9,7,426,309,801,0,0,1,1,1,0,1
crypto_9_471,LayeredXOR,471,Encryption,BlockCipher,50,35,43,28,15,7,65,12,3.5829,0.6610,19,47,19,0,5,1385,326,820,0,0,1,1,1,1,1
crypto_9_472,LayeredXOR,472,Encryption,BlockCipher,13,12,17,16,14,13,42,53,3.3600,0.6620,18,50,20,1,3,296,343,839,0,0,1,1,0,0,1
crypto_9_473,LayeredXOR,473,Encryption,BlockCipher,26,29,36,4,13,19,19,39,3.5968,0.6630,17,53,21,2,16,1255,360,858,0,0,1,1,1,0,1
crypto_9_474,LayeredXOR,474,Encryption,BlockCipher,39,6,10,27,12,25,56,25,4.0801,0.6640,16,56,22,3,14,2214,377,877,0,0,1,1,0,0,1
crypto_9_475,LayeredXOR,475,Encryption,BlockCipher,52,23,29,15,11,6,33,66,4.3703,0.6650,15,59,23,4,12,1125,394,128,0,0,1,1,1,0,1
crypto_9_476,LayeredXOR,476,Encryption,BlockCipher,15,40,48,3,10,12,70,52,4.2051,0.6660,14,62,24,5,10,2084,411,147,0,0,1,1,1,1,1
crypto_9_477,LayeredXOR,477,Encryption,BlockCipher,28,17,22,26,9,18,47,38,3.7410,0.6670,13,65,25,6,8,995,428,166,0,0,1,1,1,0,1
crypto_9_478,LayeredXOR,478,Encryption,BlockCipher,41,34,41,14,8,24,24,24,3.4093,0.6680,12,68,26,7,6,1954,445,185,0,0,1,1,1,1,1
crypto_9_479,LayeredXOR,479,Encryption,BlockCipher,54,11,15,37,7,5,61,65,3.5195,0.6690,11,71,27,8,4,865,462,204,0,0,1,1,1,1,1
crypto_9_480,LayeredXOR,480,Encryption,BlockCipher,17,28,34,25,6,11,38,51,3.9750,0.6700,10,74,28,9,17,1824,479,223,0,0,1,1,1,1,1
crypto_9_481,LayeredXOR,481,Encryption,BlockCipher,30,5,8,13,5,17,15,37,4.3615,0.6710,49,17,29,0,15,735,496,242,0,0,1,1,0,0,1
crypto_9_482,LayeredXOR,482,Encryption,BlockCipher,43,22,27,36,34,23,52,23,4.3283,0.6720,48,20,30,1,13,1694,513,261,0,0,1,1,1,1,1
crypto_9_483,LayeredXOR,483,Encryption,BlockCipher,56,39,46,24,33,4,29,64,3.9105,0.6730,47,23,31,2,11,605,530,280,0,0,1,1,1,1,1
crypto_9_484,LayeredXOR,484,Encryption,BlockCipher,19,16,20,12,32,10,66,50,3.4969,0.6740,46,26,32,3,9,1564,547,299,0,0,1,1,1,0,1
crypto_9_485,LayeredXOR,485,Encryption,BlockCipher,32,33,39,35,31,16,43,36,3.4722,0.6750,45,29,33,4,7,475,564,318,0,0,1,1,1,1,1
crypto_9_486,LayeredXOR,486,Encryption,BlockCipher,45,10,13,23,30,22,20,22,3.8639,0.6760,44,32,34,5,5,1434,69,337,0,0,1,1,0,0,1
crypto_9_487,LayeredXOR,487,Encryption,BlockCipher,58,27,32,11,29,3,57,63,4.3163,0.6770,43,35,5,6,3,345,86,356,0,0,1,1,1,0,1
crypto_9_488,LayeredXOR,488,Encryption,BlockCipher,21,44,51,34,28,9,34,49,4.4182,0.6780,42,38,6,7,16,1304,103,375,0,0,1,1,1,1,1
crypto_9_489,LayeredXOR,489,Encryption,BlockCipher,34,21,25,22,27,15,71,35,4.0804,0.6790,41,41,7,8,14,2263,120,394,0,0,1,1,1,0,1
crypto_9_490,LayeredXOR,490,Encryption,BlockCipher,47,38,44,10,26,21,48,21,3.6181,0.6800,40,44,8,9,12,1174,137,413,0,0,1,1,1,1,1
crypto_9_491,LayeredXOR,491,Encryption,BlockCipher,10,15,18,33,25,2,25,62,3.4610,0.6810,39,47,9,0,10,2133,154,432,0,0,1,1,1,1,1
crypto_9_492,LayeredXOR,492,Encryption,BlockCipher,23,32,37,21,24,8,62,48,3.7580,0.6820,38,50,10,1,8,1044,171,451,0,0,1,1,1,1,1
crypto_9_493,LayeredXOR,493,Encryption,BlockCipher,36,9,11,9,23,14,39,34,4.2408,0.6830,37,53,11,2,6,2003,188,470,0,0,1,1,0,0,1
crypto_9_494,LayeredXOR,494,Encryption,BlockCipher,49,26,30,32,22,20,16,20,4.4700,0.6840,36,56,12,3,4,914,205,489,0,0,1,1,1,1,1
crypto_9_495,LayeredXOR,495,Encryption,BlockCipher,12,43,49,20,21,26,53,61,4.2395,0.6850,35,59,13,4,17,1873,222,508,0,0,1,1,1,1,1
crypto_9_496,LayeredXOR,496,Encryption,BlockCipher,25,20,23,8,20,7,30,47,3.7659,0.6860,34,62,14,5,15,784,239,527,0,0,1,1,1,0,1
crypto_9_497,LayeredXOR,497,Encryption,BlockCipher,38,37,42,31,19,13,67,33,3.4891,0.6870,33,65,15,6,13,1743,256,546,0,0,1,1,1,1,1
crypto_9_498,LayeredXOR,498,Encryption,BlockCipher,51,14,16,19,18,19,44,19,3.6683,0.6880,32,68,16,7,11,654,273,565,0,0,1,1,1,0,1
crypto_9_499,LayeredXOR,499,Encryption,BlockCipher,14,31,35,7,17,25,21,60,4.1432,0.6890,31,71,17,8,9,1613,290,584,0,0,1,1,1,0,1
crypto_9_500,LayeredXOR,500,Encryption,BlockCipher,27,8,9,30,16,6,58,46,3.9819,0.6400,30,74,18,9,7,524,307,603,0,0,1,1,1,0,1
crypto_9_501,LayeredXOR,501,Encryption,BlockCipher,40,25,28,18,15,12,35,32,3.8775,0.6410,29,17,19,0,5,1483,324,622,0,0,1,1,1,0,1
crypto_9_502,LayeredXOR,502,Encryption,BlockCipher,53,42,47,6,14,18,72,18,3.4306,0.6420,28,20,20,1,3,394,341,641,0,0,1,1,1,1,1
crypto_9_503,LayeredXOR,503,Encryption,BlockCipher,16,19,21,29,13,24,49,59,3.0567,0.6430,27,23,21,2,16,1353,358,660,0,0,1,1,1,0,1
crypto_9_504,LayeredXOR,504,Encryption,BlockCipher,29,36,40,17,12,5,26,45,3.1041,0.6440,26,26,22,3,14,264,375,679,0,0,1,1,1,1,1
crypto_9_505,LayeredXOR,505,Encryption,BlockCipher,42,13,14,5,11,11,63,31,3.5339,0.6450,25,29,23,4,12,1223,392,698,0,0,1,1,1,0,1
crypto_9_506,LayeredXOR,506,Encryption,BlockCipher,55,30,33,28,10,17,40,17,3.9555,0.6460,24,32,24,5,10,2182,409,717,0,0,1,1,1,1,1
crypto_9_507,LayeredXOR,507,Encryption,BlockCipher,18,7,52,16,9,23,17,58,3.9859,0.6470,23,35,25,6,8,1093,426,736,0,0,1,1,1,1,1
crypto_9_508,LayeredXOR,508,Encryption,BlockCipher,31,24,26,4,8,4,54,44,3.6017,0.6480,22,38,26,7,6,2052,443,755,0,0,1,1,1,0,1
crypto_9_509,LayeredXOR,509,Encryption,BlockCipher,44,41,45,27,7,10,31,30,3.1608,0.6490,21,41,27,8,4,963,460,774,0,0,1,1,1,1,1
crypto_9_510,LayeredXOR,510,Encryption,BlockCipher,57,18,19,15,6,16,68,16,3.0731,0.6500,20,44,28,9,17,1922,477,793,0,0,1,1,1,0,1
crypto_9_511,LayeredXOR,511,Encryption,BlockCipher,20,35,38,3,5,22,45,57,3.4239,0.6510,19,47,29,0,15,833,494,812,0,0,1,1,1,0,1
crypto_9_512,LayeredXOR,512,Encryption,BlockCipher,33,12,12,26,34,3,22,43,3.8952,0.6520,18,50,30,1,13,1792,511,831,0,0,1,1,1,0,1
crypto_9_513,LayeredXOR,513,Encryption,BlockCipher,46,29,31,14,33,9,59,29,4.0583,0.6530,17,53,31,2,11,703,528,850,0,0,1,1,1,0,1
crypto_9_514,LayeredXOR,514,Encryption,BlockCipher,59,6,50,37,32,15,36,15,3.7679,0.6540,16,56,32,3,9,1662,545,869,0,0,1,1,0,1,1
crypto_9_515,LayeredXOR,515,Encryption,BlockCipher,22,23,24,25,31,21,73,56,3.2956,0.6550,15,59,33,4,7,573,562,888,0,0,1,1,1,0,1
crypto_9_516,LayeredXOR,516,Encryption,BlockCipher,35,40,43,13,30,2,50,42,3.0801,0.6560,14,62,34,5,5,1532,67,139,0,0,1,1,1,1,1
crypto_9_517,LayeredXOR,517,Encryption,BlockCipher,48,17,17,36,29,8,27,28,3.3243,0.6570,13,65,5,6,3,443,84,158,0,0,1,1,1,1,1
crypto_9_518,LayeredXOR,518,Encryption,BlockCipher,11,34,36,24,28,14,64,14,3.8081,0.6580,12,68,6,7,16,1402,101,177,0,0,1,1,0,1,1
crypto_9_519,LayeredXOR,519,Encryption,BlockCipher,24,11,10,12,27,20,41,55,4.0914,0.6590,11,71,7,8,14,313,118,196,0,0,1,1,1,0,1
crypto_9_520,LayeredXOR,520,Encryption,BlockCipher,37,28,29,35,26,26,18,41,3.9183,0.6600,10,74,8,9,12,1272,135,215,0,0,1,1,1,1,1
crypto_9_521,LayeredXOR,521,Encryption,BlockCipher,50,5,48,23,25,7,55,27,3.4525,0.6610,49,17,9,0,10,2231,152,234,0,0,1,1,1,1,1
crypto_9_522,LayeredXOR,522,Encryption,BlockCipher,13,22,22,11,24,13,32,13,3.1269,0.6620,48,20,10,1,8,1142,169,253,0,0,1,1,0,0,1
crypto_9_523,LayeredXOR,523,Encryption,BlockCipher,26,39,41,34,23,19,69,54,3.2455,0.6630,47,23,11,2,6,2101,186,272,0,0,1,1,1,1,1
crypto_9_524,LayeredXOR,524,Encryption,BlockCipher,39,16,15,22,22,25,46,40,3.7037,0.6640,46,26,12,3,4,1012,203,291,0,0,1,1,1,0,1
crypto_9_525,LayeredXOR,525,Encryption,BlockCipher,52,33,34,10,21,6,23,26,4.0850,0.6650,45,29,13,4,17,1971,220,310,0,0,1,1,1,0,1
crypto_9_526,LayeredXOR,526,Encryption,BlockCipher,15,10,8,33,20,12,60,12,4.0434,0.6660,44,32,14,5,15,882,237,329,0,0,1,1,0,0,1
crypto_9_527,LayeredXOR,527,Encryption,BlockCipher,28,27,27,21,19,18,37,53,3.6217,0.6670,43,35,15,6,13,1841,254,348,0,0,1,1,1,0,1
crypto_9_528,LayeredXOR,528,Encryption,BlockCipher,41,44,46,9,18,24,74,39,3.2122,0.6680,42,38,16,7,11,752,271,367,0,0,1,1,1,1,1
crypto_9_529,LayeredXOR,529,Encryption,BlockCipher,54,21,20,32,17,5,51,25,3.1961,0.6690,41,41,17,8,9,1711,288,386,0,0,1,1,1,1,1
crypto_9_530,LayeredXOR,530,Encryption,BlockCipher,17,38,39,20,16,11,28,66,3.5927,0.6700,40,44,18,9,7,622,305,405,0,0,1,1,1,1,1
crypto_9_531,LayeredXOR,531,Encryption,BlockCipher,30,15,13,8,15,17,65,52,4.0420,0.6710,39,47,19,0,5,1581,322,424,0,0,1,1,1,0,1
crypto_9_532,LayeredXOR,532,Encryption,BlockCipher,43,32,32,31,14,23,42,38,4.1355,0.6720,38,50,20,1,3,492,339,443,0,0,1,1,1,1,1
crypto_9_533,LayeredXOR,533,Encryption,BlockCipher,56,9,51,19,13,4,19,24,3.7919,0.6730,37,53,21,2,16,1451,356,462,0,0,1,1,1,1,1
crypto_9_534,LayeredXOR,534,Encryption,BlockCipher,19,26,25,7,12,10,56,65,3.3316,0.6740,36,56,22,3,14,362,373,481,0,0,1,1,1,0,1
crypto_9_535,LayeredXOR,535,Encryption,BlockCipher,32,43,44,30,11,16,33,51,3.1824,0.6750,35,59,23,4,12,1321,390,500,0,0,1,1,1,1,1
crypto_9_536,LayeredXOR,536,Encryption,BlockCipher,45,20,18,18,10,22,70,37,3.4862,0.6760,34,62,24,5,10,2280,407,519,0,0,1,1,1,0,1
crypto_9_537,LayeredXOR,537,Encryption,BlockCipher,58,37,37,6,9,3,47,23,3.9681,0.6770,33,65,25,6,8,1191,424,538,0,0,1,1,1,0,1
crypto_9_538,LayeredXOR,538,Encryption,BlockCipher,21,14,11,29,8,9,24,64,4.1898,0.6780,32,68,26,7,6,2150,441,557,0,0,1,1,1,0,1
crypto_9_539,LayeredXOR,539,Encryption,BlockCipher,34,31,30,17,7,15,61,50,3.9519,0.6790,31,71,27,8,4,1061,458,576,0,0,1,1,1,0,1
crypto_9_540,LayeredXOR,540,Encryption,BlockCipher,47,8,49,5,6,21,38,36,3.4779,0.6800,30,74,28,9,17,2020,475,595,0,0,1,1,1,1,1
crypto_9_541,LayeredXOR,541,Encryption,BlockCipher,10,25,23,28,5,2,15,22,3.2080,0.6810,29,17,29,0,15,931,492,614,0,0,1,1,0,1,1
crypto_9_542,LayeredXOR,542,Encryption,BlockCipher,23,42,42,16,34,8,52,63,3.3951,0.6820,28,20,30,1,13,1890,509,633,0,0,1,1,1,1,1
crypto_9_543,LayeredXOR,543,Encryption,BlockCipher,36,19,16,4,33,14,29,49,3.8717,0.6830,27,23,31,2,11,801,526,652,0,0,1,1,1,0,1
crypto_9_544,LayeredXOR,544,Encryption,BlockCipher,49,36,35,27,32,20,66,35,4.2042,0.6840,26,26,32,3,9,1760,543,671,0,0,1,1,1,1,1
crypto_9_545,LayeredXOR,545,Encryption,BlockCipher,12,13,9,15,31,26,43,21,4.0916,0.6850,25,29,33,4,7,671,560,690,0,0,1,1,0,0,1
crypto_9_546,LayeredXOR,546,Encryption,BlockCipher,25,30,28,3,30,7,20,62,3.6419,0.6860,24,32,34,5,5,1630,65,709,0,0,1,1,1,0,1
crypto_9_547,LayeredXOR,547,Encryption,BlockCipher,38,7,47,26,29,13,57,48,3.2732,0.6870,23,35,5,6,3,541,82,728,0,0,1,1,1,1,1
crypto_9_548,LayeredXOR,548,Encryption,BlockCipher,51,24,21,14,28,19,34,34,3.3291,0.6880,22,38,6,7,16,1500,99,747,0,0,1,1,1,0,1
crypto_9_549,LayeredXOR,549,Encryption,BlockCipher,14,41,40,37,27,25,71,20,3.7628,0.6890,21,41,7,8,14,411,116,766,0,0,1,1,0,1,1
crypto_9_550,LayeredXOR,550,Encryption,BlockCipher,27,18,14,25,26,6,48,61,4.1801,0.6400,20,44,8,9,12,1370,133,785,0,0,1,1,1,0,1
crypto_9_551,LayeredXOR,551,Encryption,BlockCipher,40,35,33,13,25,12,25,47,4.2020,0.6410,19,47,9,0,10,281,150,804,0,0,1,1,1,0,1
crypto_9_552,LayeredXOR,552,Encryption,BlockCipher,53,12,52,36,24,18,62,33,3.8129,0.6420,18,50,10,1,8,1240,167,823,0,0,1,1,1,1,1
crypto_9_553,LayeredXOR,553,Encryption,BlockCipher,16,29,26,24,23,24,39,19,3.3752,0.6430,17,53,11,2,6,2199,184,842,0,0,1,1,0,0,1
crypto_9_554,LayeredXOR,554,Encryption,BlockCipher,29,6,45,12,22,5,16,60,3.2959,0.6440,16,56,12,3,4,1110,201,861,0,0,1,1,1,1,1
crypto_9_555,LayeredXOR,555,Encryption,BlockCipher,42,23,19,35,21,11,53,46,3.6524,0.6450,15,59,13,4,17,2069,218,880,0,0,1,1,1,1,1
crypto_9_556,LayeredXOR,556,Encryption,BlockCipher,55,40,38,23,20,17,30,32,4.1217,0.6460,14,62,14,5,15,980,235,131,0,0,1,1,1,1,1
crypto_9_557,LayeredXOR,557,Encryption,BlockCipher,18,17,12,11,19,23,67,18,4.2768,0.6470,13,65,15,6,13,1939,252,150,0,0,1,1,0,0,1
crypto_9_558,LayeredXOR,558,Encryption,BlockCipher,31,34,31,34,18,4,44,59,3.9797,0.6480,12,68,16,7,11,850,269,169,0,0,1,1,1,1,1
crypto_9_559,LayeredXOR,559,Encryption,BlockCipher,44,11,50,22,17,10,21,45,3.5083,0.6490,11,71,17,8,9,1809,286,188,0,0,1,1,1,1,1
crypto_9_560,LayeredXOR,560,Encryption,BlockCipher,57,28,24,10,16,16,58,31,3.3004,0.6500,10,74,18,9,7,720,303,207,0,0,1,1,1,0,1
crypto_9_561,LayeredXOR,561,Encryption,BlockCipher,20,5,43,33,15,22,35,17,3.5519,0.6510,49,17,19,0,5,1679,320,226,0,0,1,1,0,1,1
crypto_9_562,LayeredXOR,562,Encryption,BlockCipher,33,22,17,21,14,3,72,58,4.0361,0.6520,48,20,20,1,3,590,337,245,0,0,1,1,1,0,1
crypto_9_563,LayeredXOR,563,Encryption,BlockCipher,46,39,36,9,13,9,49,44,4.3124,0.6530,47,23,21,2,16,1549,354,264,0,0,1,1,1,0,1
crypto_9_564,LayeredXOR,564,Encryption,BlockCipher,59,16,10,32,12,15,26,30,4.1314,0.6540,46,26,22,3,14,460,371,283,0,0,1,1,1,0,1
crypto_9_565,LayeredXOR,565,Encryption,BlockCipher,22,33,29,20,11,21,63,16,3.6641,0.6550,45,29,23,4,12,1419,388,302,0,0,1,1,0,0,1
crypto_9_566,LayeredXOR,566,Encryption,BlockCipher,35,10,48,8,10,2,40,57,3.3447,0.6560,44,32,24,5,10,330,405,321,0,0,1,1,1,1,1
crypto_9_567,LayeredXOR,567,Encryption,BlockCipher,48,27,22,31,9,8,17,43,3.4715,0.6570,43,35,25,6,8,1289,422,340,0,0,1,1,1,1,1
crypto_9_568,LayeredXOR,568,Encryption,BlockCipher,11,44,41,19,8,14,54,29,3.9325,0.6580,42,38,26,7,6,2248,439,359,0,0,1,1,1,1,1
crypto_9_569,LayeredXOR,569,Encryption,BlockCipher,24,21,15,7,7,20,31,15,4.3084,0.6590,41,41,27,8,4,1159,456,378,0,0,1,1,0,0,1
crypto_9_570,LayeredXOR,570,Encryption,BlockCipher,37,38,34,30,6,26,68,56,4.2583,0.6600,40,44,28,9,17,2118,473,397,0,0,1,1,1,1,1
crypto_9_571,LayeredXOR,571,Encryption,BlockCipher,50,15,8,18,5,7,45,42,3.8328,0.6610,39,47,29,0,15,1029,490,416,0,0,1,1,1,0,1
crypto_9_572,LayeredXOR,572,Encryption,BlockCipher,13,32,27,6,34,13,22,28,3.4277,0.6620,38,50,30,1,13,1988,507,435,0,0,1,1,0,0,1
crypto_9_573,LayeredXOR,573,Encryption,BlockCipher,26,9,46,29,33,19,59,14,3.4200,0.6630,37,53,31,2,11,899,524,454,0,0,1,1,0,1,1
crypto_9_574,LayeredXOR,574,Encryption,BlockCipher,39,26,20,17,32,25,36,55,3.8215,0.6640,36,56,32,3,9,1858,541,473,0,0,1,1,1,0,1
crypto_9_575,LayeredXOR,575,Encryption,BlockCipher,52,43,39,5,31,6,73,41,4.2675,0.6650,35,59,33,4,7,769,558,492,0,0,1,1,1,0,1
crypto_9_576,LayeredXOR,576,Encryption,BlockCipher,15,20,13,28,30,12,50,27,4.3527,0.6660,34,62,34,5,5,1728,575,511,0,0,1,1,0,0,1
crypto_9_577,LayeredXOR,577,Encryption,BlockCipher,28,37,32,16,29,18,27,13,4.0033,0.6670,33,65,5,6,3,639,80,530,0,0,1,1,0,0,1
crypto_9_578,LayeredXOR,578,Encryption,BlockCipher,41,14,51,4,28,24,64,54,3.5451,0.6680,32,68,6,7,16,1598,97,549,0,0,1,1,1,1,1
crypto_9_579,LayeredXOR,579,Encryption,BlockCipher,54,31,25,27,27,5,41,40,3.4040,0.6690,31,71,7,8,14,509,114,568,0,0,1,1,1,1,1
crypto_9_580,LayeredXOR,580,Encryption,BlockCipher,17,8,44,15,26,11,18,26,3.7144,0.6700,30,74,8,9,12,1468,131,587,0,0,1,1,0,1,1
crypto_9_581,LayeredXOR,581,Encryption,BlockCipher,30,25,18,3,25,17,55,12,4.1954,0.6710,29,17,9,0,10,379,148,606,0,0,1,1,0,0,1
crypto_9_582,LayeredXOR,582,Encryption,BlockCipher,43,42,37,26,24,23,32,53,4.4094,0.6720,28,20,10,1,8,1338,165,625,0,0,1,1,1,1,1
crypto_9_583,LayeredXOR,583,Encryption,BlockCipher,56,19,11,14,23,4,69,39,4.1643,0.6730,27,23,11,2,6,2297,182,644,0,0,1,1,1,0,1
crypto_9_584,LayeredXOR,584,Encryption,BlockCipher,19,36,30,37,22,10,46,25,3.6900,0.6740,26,26,12,3,4,1208,199,663,0,0,1,1,0,1,1
crypto_9_585,LayeredXOR,585,Encryption,BlockCipher,32,13,49,25,21,16,23,66,3.4272,0.6750,25,29,13,4,17,2167,216,682,0,0,1,1,1,1,1
crypto_9_586,LayeredXOR,586,Encryption,BlockCipher,45,30,23,13,20,22,60,52,3.6220,0.6760,24,32,14,5,15,1078,233,701,0,0,1,1,1,0,1
crypto_9_587,LayeredXOR,587,Encryption,BlockCipher,58,7,42,36,19,3,37,38,4.1001,0.6770,23,35,15,6,13,2037,250,720,0,0,1,1,1,1,1
crypto_9_588,LayeredXOR,588,Encryption,BlockCipher,21,24,16,24,18,9,74,24,4.4263,0.6780,22,38,16,7,11,948,267,739,0,0,1,1,0,0,1
crypto_9_589,LayeredXOR,589,Encryption,BlockCipher,34,41,35,12,17,15,51,65,4.3055,0.6790,21,41,17,8,9,1907,284,758,0,0,1,1,1,0,1
crypto_9_590,LayeredXOR,590,Encryption,BlockCipher,47,18,9,35,16,21,28,51,3.8532,0.6800,20,44,18,9,7,818,301,777,0,0,1,1,1,0,1
crypto_9_591,LayeredXOR,591,Encryption,BlockCipher,10,35,28,23,15,2,65,37,3.4899,0.6810,19,47,19,0,5,1777,318,796,0,0,1,1,1,1,1
crypto_9_592,LayeredXOR,592,Encryption,BlockCipher,23,12,47,11,14,8,42,23,3.5542,0.6820,18,50,20,1,3,688,335,815,0,0,1,1,0,1,1
crypto_9_593,LayeredXOR,593,Encryption,BlockCipher,36,29,21,34,13,14,19,64,3.9916,0.6830,17,53,21,2,16,1647,352,834,0,0,1,1,1,1,1
crypto_9_594,LayeredXOR,594,Encryption,BlockCipher,49,6,40,22,12,20,56,50,4.4045,0.6840,16,56,22,3,14,558,369,853,0,0,1,1,1,1,1
crypto_9_595,LayeredXOR,595,Encryption,BlockCipher,12,23,14,10,11,26,33,36,4.4179,0.6850,15,59,23,4,12,1517,386,872,0,0,1,1,0,0,1
crypto_9_596,LayeredXOR,596,Encryption,BlockCipher,25,40,33,33,10,7,70,22,4.0241,0.6860,14,62,24,5,10,428,403,891,0,0,1,1,1,1,1
crypto_9_597,LayeredXOR,597,Encryption,BlockCipher,38,17,52,21,9,13,47,63,3.5897,0.6870,13,65,25,6,8,1387,420,142,0,0,1,1,1,1,1
crypto_9_598,LayeredXOR,598,Encryption,BlockCipher,51,34,26,9,8,19,24,49,3.5188,0.6880,12,68,26,7,6,298,437,161,0,0,1,1,1,0,1
crypto_9_599,LayeredXOR,599,Encryption,BlockCipher,14,11,45,32,7,25,61,35,3.8810,0.6890,11,71,27,8,4,1257,454,180,0,0,1,1,0,1,1
